"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_12","pland_15","pland_3","pland_33","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_0","loss.1","parent_id.1","no_change.1","pland_4","pland_25","pland_23","pland_32","pland_5","pland_41","pland_24","pland_39","pland_9","pland_20","pland_30","pland_11"
"2001",5339,1000422,1005761,-67.3615624242626,-7.60796560685919,0.533350580777247,587723.292831339,0.00884683934239157,1.58865377943935,96.787404486441,1.61509489477728,0,0,19.4449316439531,239.724873052881,0,1.66352146533703,0,42.8019220726678,1303502,0.496,0.317,0.724,0.531,19329,51.34,150716,7690.77,132.990005493164,1.11502349376678,13.5,1102.78591566543,213.266839708919,52.7925000971398,9.61928572087619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2645",5851,869088,874939,-65.1994002604123,-10.8512088509208,0.844882321270057,2679294.61395118,2.82296822108525,34.2945216247465,47.1209127109689,1.54964248969658,0,18.6354158561974,0.492509803886988,146.083617484694,25.2627329009296,0.331878024936398,113.359379024861,0,1100106,0.657,0.519,0.823,0.663,45783,60.75,804570,16955.8,158.065002441406,1.8748465180397,3.5,715.387063211477,13.6142195139128,5.75975394893404,15.5702711531808,13.0291759452182,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18277900828453,NA,NA,NA,NA,NA
"6286",6107,999650,1005757,-53.3075083683468,-1.93228992906643,0.794711376337409,3458046.41569775,11.3134647952351,1.10974461844009,56.1386698188867,31.4334441784427,0,0,20.9540256115968,139.257648878515,6.99886574967024,5.75672378195312,234.725098312615,0,1506005,0.523,0.359,0.779,0.512,29886,53.53,302523,10407.78,5.75,0.391524985432625,3.5,324.392630095145,23.2794125735708,5.94222298853736,149.020268728778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000497509467605168,NA,NA,0.00417907952788342,NA,NA,NA
"7493",6107,652573,658680,-49.253454320008,-8.14850614105853,0.999117804559192,2517723.37425433,0.334788257361515,46.2173797649922,14.1770103448379,1.7937215273422,63.2979418559893,0,0.213474527141167,89.0524202163548,32.6335386502464,4.86748880943753,0,0,1502707,0.64,0.54,0.77,0.631,47734,55.98,559361,12010.94,170.860000610352,2.03472399711609,3.5,206.877579650686,11.122456561078,207.776496633154,69.4545590952835,34.5102280397094,NA,NA,NA,2.00952476568301,NA,NA,NA,NA,0.343833902082387,0.14850761772509,0.465005780266379,NA,NA,NA,NA
"3956",10678,995084,1005762,-60.8750759063863,-11.1214791081634,0.974323709990889,2715721.28036164,3.43555574552514,48.8577139965945,47.1922219383723,0.286478550390702,41.0095014013019,0,1.40948529538376,203.27469203234,0,0.119610097281477,0,101.862225020909,1100098,0.672,0.536,0.819,0.691,32047,60.22,577982,17498.71,242.229995727539,3.45064210891724,4.5,395.218817719771,47.0540025669877,123.079123167179,11.1991747759495,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179918867525042,0.0481109015923317,NA,NA,NA,NA,NA
"4156",13238,992523,1005761,-60.3345354137947,-1.39174939539373,0.305031318162776,1971200.46538757,1.21440265444941,8.59942604887233,85.0748850159392,4.92222236580388,54.6503373055169,36.1395176464857,0.00372898030400323,190.244107491442,0,1.59146307712615,0,88.390617598089,1303536,0.647,0.538,0.802,0.627,35352,58.54,444819,12865.72,160.710006713867,2.50305891036987,19,72.9714635186252,79.1748784739151,24.7082305150972,11.5937587112401,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189063914935155,NA,NA,NA,NA,NA,NA
"4029",15286,989845,1005131,-60.6048056463319,-13.5539115368231,0.891811976350145,2261226.08679665,1.32354680723532,35.2108181934754,46.0985935513499,0.430314241721496,54.6795028036938,0,7.19184976322857,136.725789281106,1.91757745739517,1.13154317820074,0,0,1100031,0.65,0.559,0.757,0.65,5438,61.32,138894,22315.8,197.145004272461,0.964780986309052,4.5,139.843678171538,7.52879538031486,198.559616096845,43.7957694667399,0.0618284727075006,NA,NA,NA,0.172165457764294,NA,NA,NA,NA,2.76081029096161,0.238367648798371,13.7035553359861,NA,NA,NA,NA
"7188",1207,1004543,1005750,-50.3345353866886,-1.93228992453988,0.840251217449141,1244260.18011013,0.664672648720505,0.353430725786712,66.2459726608597,32.6178152170236,0,0,14.3353563306236,326.771101670051,36.1697160656985,1.06063339089704,0,0,1501105,0.471,0.28,0.777,0.481,30009,52.49,176241,5912.55,17.8099994659424,0.814640492200851,10.5,278.528533031751,30.4357684285416,33.4744642074789,146.014312796753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117213230567778,NA,0.000895517041689303,NA,NA,NA
"4135",1271,1004494,1005765,-60.334535415442,-7.06742506229593,0.00578281431621996,103130.05690698,0.101390743025162,0.177930813740235,99.7168017383542,0.00387670488037383,0,0,21.9279596536492,151.352984775127,0,4.03542294511671,846.783273333671,0,1300144,0.637,0.54,0.772,0.621,21583,52.15,193460,9037.65,107.769996643066,4.64478588104248,11.5,433.564601981834,50.8067189982395,0,121.141573848906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442",1527,1004234,1005761,-69.2534543332864,-3.55391155794985,0.5732314196926,659685.646559509,1.5762284432843,0.292939725191325,87.3880849972515,10.7427468342729,0,17.4572358710266,12.4538634958212,122.330677654094,43.4039382288911,3.20929479772532,0,638.285358809994,1303908,0.521,0.386,0.78,0.471,38515,50.96,235365,6186.16,72.0449981689453,0.999399542808533,19.5,1059.93125333752,104.777166035193,81.8101090675265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7653",1527,144179,145706,-48.7129137788333,-9.22958722155441,0.999920949746302,744041.311848262,0.00467192639429667,7.9143427146278,3.43853782620235,0.000497013446201773,60.2775270935203,0,4.103359007066,104.444581296386,0,5.48777365465438,0,0,1713304,0.662,0.571,0.804,0.633,13375,58,218788,16295.83,372.829986572266,3.5252890586853,4.5,340.424795876644,34.0848973232153,166.055425535935,40.2938611720792,85.5026147877405,NA,NA,NA,2.89808540480254,NA,NA,NA,NA,0.0105366850594776,NA,0.230713641726863,NA,NA,NA,NA
"1543",1783,1004015,1005798,-68.9831840587908,1.58122359480441,0.0202658593786949,411155.487962073,0.105168045216295,0.285484523498299,98.9970268655648,0.612320565720585,0,0,9.23695317346254,208.23549904004,0,2.22753302430005,0,898.796354778788,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,156.73999786377,1.29732102155685,22,1017.08923740374,281.481533145564,243.945418176565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8666",3310,633259,636569,-45.4696705545106,-1.39174937744425,0.999532591776402,1799045.1494392,2.74495873656476,2.33650346366091,8.44950179401914,7.7837346244699,20.2651477676032,0,8.17427145265915,161.685036220136,0,2.58884636160039,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6899995803833,0.879675984382629,4.5,32.2981264627266,28.5269510818476,43.386102744091,142.91214477814,36.7317210046507,NA,NA,NA,NA,NA,0.257212394751872,2.67112833157215,38.992105519768,NA,0.0331341305425042,NA,NA,NA,NA,NA
"5676",3950,1001815,1005765,-55.1994002569536,-11.6620196613473,0.64257591535111,1190680.03112095,0.000298208067721064,1.25644999199808,62.2652481240228,0.118488005574503,167.691283212926,0,0.596118106918863,164.549319206665,0,0.244690243698383,0,0,5103056,0.699,0.586,0.809,0.719,12052,60.75,409147,34922.06,380.5,1.8629344701767,3.5,416.412789266443,33.3502046594874,257.518437060255,129.992810729454,NA,NA,NA,NA,0.00387670488037383,NA,NA,NA,NA,0.967585777065613,NA,35.388053188391,NA,NA,NA,NA
"7575",5340,818888,824228,-48.9831840398298,-8.14850614159522,0.998510275335121,2489580.22925409,0.150098060752936,67.4823982688028,12.3150985726768,0.0410533106562665,76.7435697257794,0,8.85979608927147,94.6592197029593,0,1.18978536828548,0,0,1716653,0.627,0.518,0.806,0.589,5443,59.23,74438,13650.9,183.705001831055,1.06693202257156,4.5,221.751936018538,30.9923773728633,205.740010771544,97.9704815088196,18.0593811784984,NA,NA,NA,1.42046442924467,NA,NA,NA,NA,0.412918771104433,NA,0.118587408263743,NA,NA,NA,NA
"3327",6108,999650,1005758,-63.037238130738,-3.82418184042236,0.135874167820674,974350.351664663,0.0214709808759166,0.841940777865804,93.9359389428922,5.20064929836612,0,0,18.8906350371889,257.344196091406,8.4100031545839,2.34114840070467,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,34.6450004577637,0.78686797618866,14.5,467.873619237921,31.0596039952481,96.8935615573511,32.5890377706477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5095",6620,851671,858291,-57.0912921785844,-13.5539115541286,0.622588243456416,1130336.40697955,0.0418485321701893,6.26515269744108,62.4753854090769,0.00685878555758448,121.374670463061,0,0.922908150526036,172.01635270863,0,1.58413854623367,0,0,5108907,0.663,0.509,0.815,0.702,8428,60.78,431353,52719.76,391.540008544922,1.74280595779419,3.5,219.820629355843,41.3036554275868,210.152357548363,19.2349128796909,14.6268075136505,NA,NA,NA,0.146817772008004,0.000795221513922838,NA,NA,NA,3.28406604712284,NA,13.1522680214591,NA,NA,NA,NA
"4969",7644,998117,1005761,-57.6318326617433,-3.28364128202725,0.636998886272396,3051631.66242644,5.43354979925627,4.52769309220892,78.1102355943138,11.3447295203124,34.0895032094853,0,8.71224355114904,102.595924965214,38.2274374063678,4.98822631720603,0,0,1302900,0.588,0.464,0.8,0.549,62755,56.75,458903,7376.44,38.5400009155273,1.31888604164124,13.5,182.232404712914,13.618026598224,88.5840658444353,45.5911009360691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583791993908603,NA,NA,NA,NA,NA
"5135",9144,996617,1005761,-57.0912921729152,-2.7431007484566,0.992838235921256,5650649.25893263,18.4754808356585,11.5468151875381,34.3085399832407,35.4493846476523,0,0,7.84246203713103,156.14634471601,48.2734155297896,2.40425225942366,0,0,1300508,0.574,0.522,0.774,0.469,31593,54.67,239532,7594.06,7.19000005722046,0.175769500434399,10.5,103.96996164252,30.7395873689862,97.0702939735841,50.8450127584385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219779345910424,NA,NA,NA,NA,NA
"3820",14776,990981,1005757,-61.4156165136079,-3.55391154080836,0.766670289185664,2460883.81141567,0.174153511549101,3.25345001883681,78.2787231525762,18.241586307876,0,0,1.69777290772403,212.214310142535,29.7154133805796,0.532805131928941,0,1.65780350550859,1300086,0.594,0.526,0.741,0.537,13269,57.44,108109,8330.15,29.2800006866455,1.54479598999023,14.5,340.183526377674,33.2467913709251,108.816618910888,14.6722384184596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520870091619459,NA,NA,NA,NA,NA
"6002",6877,998884,1005761,-54.1183191617759,-12.2025602032314,0.209584908613427,1197577.49916142,0.0205763566727534,4.3608953796636,89.3354830821593,1.24014795096267,18.3230246268647,0,2.30604277866481,166.260578746562,0,2.51276191786797,0,58.581881741169,5106240,0.669,0.529,0.816,0.694,11694,53.74,1026777,90449.04,309.059997558594,0.849955976009369,4.5,407.261892585686,77.6495142022429,318.741652907888,12.7498265388888,NA,NA,NA,NA,0.208248633958543,NA,NA,NA,NA,0.570670838928876,NA,4.26397775765426,NA,NA,NA,NA
"7276",8634,997124,1005758,-50.0642651417682,-0.31066831457358,0.270864066281141,2170181.74678266,12.1390320057791,1.91053585749737,85.7764033249553,0.159899542888301,0,0,12.6096860214885,63.4237237193545,0,1.45452813501115,0,0,1502509,0.453,0.234,0.769,0.516,23482,55.27,181401,7864.44,14.5900001525879,1.01373600959778,12.5,239.755688259502,38.1370173903575,76.1046420821731,288.196671296323,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141292688799868,NA,NA,NA,NA,NA,NA
"2810",10170,995604,1005774,-64.658859707883,-10.5809385791316,0.299131343566238,1346629.20157981,1.94968434676032,13.0039592091124,85.0001341936305,0.0462222504967649,0,0,5.75835360617435,168.134156102787,0,2.16413229678595,323.719637802986,28.5831727884524,1100338,0.587,0.424,0.769,0.619,29757,56.24,473026,16372.8,274.895004272461,5.95522689819336,3.5,686.761669074287,73.0720810719905,5.30096311191196,12.8531354379192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5049",2287,1003470,1005757,-57.3615624222356,-3.82418183407751,0.363537270943574,969038.932424926,0.16530667220671,1.53428050842487,90.2566478033497,8.04376501601874,0,0,15.4634693359505,175.467736395589,0,0.457283425183654,0,54.0682883060706,1302900,0.588,0.464,0.8,0.549,62755,56.75,458903,7376.44,51.8300018310547,2.78151798248291,11.5,195.682709579951,60.0682363484431,29.4491135396804,12.1639083267111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3391",2927,1002831,1005758,-62.7669678492135,-8.68904669432609,0.0198880053899052,400895.460998501,0.00447758520844652,0.285470932511846,99.049159905513,0.660394067299101,0,0,2.46081664850323,284.11318487195,0,0.740192909879172,321.855869902748,0,1100809,0.649,0.512,0.819,0.652,25983,57.3,538155,21299.57,99.6199989318848,1.03356796503067,9.5,723.368416688351,71.4211965692254,0,66.3597833855366,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000497509467605168,NA,NA,NA,NA,NA,NA
"4209",3055,1002707,1005762,-60.0642651677992,-9.22958722804351,0.0753888925955465,394815.496828233,0.00715699362530554,3.7219348932266,96.261763065738,0.00914504741011263,36.7132380454553,43.5748583367897,0.220982196137217,195.595843561061,0,0.00362384804161046,0,666.374731083473,5103254,0.611,0.443,0.815,0.633,37280,53.03,528694,14620.57,185.485000610352,2.28481495380402,5.5,530.224580883653,27.8887698544515,99.537789147733,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4725",3055,1002702,1005757,-58.4426435438655,-2.74310076179113,0.0888606048638282,697677.048067056,0.206856996309178,2.28854811438069,95.5416899848808,1.96290490442928,35.2825795883667,0,1.56519225058628,235.997863351461,0,1.27296382974015,0,0,1304005,0.632,0.584,0.791,0.546,9110,57.24,96289,10453.73,82.2200012207031,4.28349113464355,11.5,236.658437571563,26.3735516823642,111.761772069863,53.3508534297154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6684",4318,1001447,1005765,-51.9561570077872,-5.17553316415931,0.00182618692641279,62814.9094823182,NA,0.091351071411886,99.9086489285881,NA,0,0,7.77575787123019,134.32480465138,0,0.696790351990848,0,893.927670427957,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,207.805000305176,2.0519210100174,2.5,170.725511601023,105.390510720653,87.7950004622578,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5953",6110,999648,1005758,-54.3885894571561,-3.28364130051952,0.120013119383639,1400771.12680254,0.0498504486540379,5.5329022911306,94.0597369567943,0.339997970161372,78.043632511657,0,3.00260816860307,141.873255923253,0,3.02790496099795,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.419998168945,2.28708255290985,5.5,216.166516302507,84.9594215923961,58.2177767227396,60.2790808021096,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175123332597019,NA,NA,NA,NA,NA,NA
"2092",6110,999659,1005769,-67.0912921692363,-5.17553318195974,0.410479860228729,952957.135282229,0.12057546204855,1.14163988592547,94.7562099345036,3.98157471752241,0,0,12.4134546780953,299.141641621454,76.9037023959933,1.01800678273162,128.613742823013,0,1301001,0.549,0.416,0.745,0.534,28076,54.89,285495,10074.99,79.4400024414062,0.744367003440857,17.5,914.205861050603,39.3874153764295,4.54518575407524,33.2414247820709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6595",6622,999136,1005758,-52.2264272944936,-7.06742505812124,0.740142724386128,2826390.53553973,7.43756753691023,23.932195429679,64.5731468269841,4.05709020642663,32.96932577487,0,0.2397780779448,155.760697607744,25.4341489517949,0.633753859448575,0,347.943027214971,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,247.570007324219,3.27211308479309,5.5,135.066567422056,53.1007140458739,71.9809200303184,3.19726798747523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4032",4575,1001190,1005765,-60.6048056446494,-12.7431007386576,0.538856799251639,2286492.21304189,7.31782717649643,19.9695032549411,70.6308790478018,0.231409460551546,0,0,1.54541725934639,190.943500063425,0,0.229878349349779,0,485.725217402273,1100924,0.652,0.514,0.82,0.659,10886,57.36,280763,26504.59,338.410003662109,2.8061900138855,4.5,216.748082327043,41.0301877565075,172.068960080003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8503810602092,NA,NA,NA,NA,NA,NA
"2020",7903,997854,1005757,-67.3615624228015,-2.47283047427542,0.334915269568642,1253494.94060295,0.522858145404266,1.28895467137968,87.9579606146665,10.2302265685496,0,0,63.1986057056866,176.014195057821,23.6012882853335,0.474756876655389,0,539.756872313508,1304237,0.548,0.416,0.779,0.508,18610,54.27,123792,6591.02,58.3699989318848,0.750010013580322,23,825.765882668661,71.4757470416039,41.2426029580022,0.0192071563783236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7035",12734,993028,1005762,-50.8750759225117,1.04068304084404,0.938135537324464,4773084.7689725,40.8194161284839,6.47956429813252,48.378593034456,2.3821854476451,61.3355960672311,0,5.00685762214953,204.487485232981,46.6426864778171,0.327828516306644,0,0,1600709,0.592,0.473,0.794,0.553,16855,53.75,202004,12537.48,4.80000019073486,0.52488100528717,7.5,112.359277042037,38.3583733050881,47.9427956958398,170.69520355764,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91081789526734,NA,NA,0.029423196015145,NA,NA,NA
"1011",135,1005626,1005761,-70.6048056451641,-9.22958723858029,0.0196096791619482,70523.8443513055,0.0343933304771627,0.104571629080853,99.6970206031954,0.164014437246585,0,6.76510015024064,15.2618937488853,200.226461075552,9.6544701219669,3.18029704077024,671.946084716099,164.145509703402,1200302,0.539,0.388,0.723,0.559,34675,50.16,350870,10842.72,256.404998779297,3.51919901371002,4.5,1316.46256124726,117.253601909628,0,6.73301892878847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4056",135,1005631,1005766,-60.6048056433323,-6.2566142438244,0.0184526751345447,397581.861015934,0.612519371099066,0.0746514196195064,99.1022943134704,0.210534895811071,0,6.53225763630709,17.8767108801116,158.377759637021,0,1.68315606288755,0,0,1302702,0.582,0.456,0.747,0.58,54907,56.46,495942,9065.26,63.0800018310547,1.11792099475861,11.5,446.422916833783,88.8365248443829,26.7817254737109,51.7512348391509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5394",135,1005622,1005757,-56.2804813482274,0.770412755923389,0.00769877347148362,162625.329364453,0.106957293622622,0.0665998017910377,99.6154109953291,0.211031909257273,0,0,21.9826810957945,253.003834144135,0,0.408074663510867,0,261.317055317644,1505304,0.623,0.52,0.778,0.599,72160,61.23,1700273,23921.23,364.434997558594,9.04827547073364,10.5,265.900260446628,282.313469717162,165.741484820517,4.14749405479331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",135,1005632,1005767,-68.4426434638419,-5.9863439739669,0.00636948191359377,213415.775845452,0.000795221513922837,0.0032802887449317,99.6897642068809,0.306160282860292,0,0,36.4217803179313,237.847038051706,0,0.624264112811168,0,0,1302306,0.516,0.34,0.766,0.528,14753,49.73,218279,13794.17,145.849998474121,2.75371849536896,15.5,1088.6960732766,172.633571359358,87.5581636702272,38.6476442112811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3022",135,47440,47575,-64.1183191484174,2.39203438271834,0.997900470425388,47407.4205122497,0.115024188910315,0.0268655112506791,4.58415173640754,NA,0,0,145.211580212813,169.159538058874,0,0.356493708973219,0,42.5476360527129,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.475006103516,7.97490072250366,17,561.543354553334,325.342010546049,47.1950978210535,13.3349324158001,95.2739585634315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3346",135,1005666,1005801,-63.0372381253098,1.31095332964889,0.311475364486906,161002.395707739,0.102782380674527,0.0514905930265037,99.3730672389611,0.472659787337887,0,36.1509677756313,0.0214553593380074,174.239470736496,0,1.14985042696595,487.193509689357,801.688742078993,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,100.244998931885,1.20665800571442,8.5,393.725331287572,217.604630828887,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6429",143,1005622,1005765,-52.766967829743,-7.6079656024285,0.482675035692759,552903.988925724,0.238765259555332,1.37980872934536,93.2429033935084,5.1385226175909,16.9562972689914,0,12.0574372535112,138.476624726196,35.954812869739,1.74393034486126,0,879.400614930022,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,234.229995727539,1.01522099971771,5.5,215.801817273054,136.472403058788,58.5398504249645,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4061",143,1005636,1005779,-60.604805645438,-4.90526290122227,0.249344449930145,685837.009344902,2.51319819206389,0.0733591846593818,95.9603741119612,1.45306851131551,0,0,34.7154237997942,198.076665206794,0,1.79298864525197,0,90.4091005584583,1300805,0.56,0.425,0.776,0.532,40565,54.38,295945,7313.77,45.1599998474121,0.836223006248474,14.5,459.00372199721,34.1299984663703,154.394111647657,8.4794098933326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
