"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_3","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_15","pland_33","pland_12","pland_41","pland_24"
"239400",3783,24150,27933,-51.8435444171717,-3.8917493903401,0.149621864822371,2256539.09408174,92.6637742479114,0,0,6.50350968618904,3.20472816911663,0,0.811844594099953,0,2.28141307760501,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,163.840003967285,3.4482170343399,6.5,251.362760422244,83.4378763748514,103.903575901453,1.6714551838642,7.33622575208864,NA,NA,NA,NA
"243300",313,27621,27934,-51.4831840359484,-3.71156922435794,0.63761944876795,2675593.21683017,63.4944396920445,11.0814093265862,0,0.473708029541628,0,0,3.56860056606142,0,0,1500859,0.548,0.371,0.788,0.563,27161,48.3,351203,12961.42,119.51000213623,4.38424587249756,5.5,241.205940600239,69.8861854885938,140.410374087399,7.68867767279894,36.4449672084403,0.0605930995152552,NA,NA,NA
"240860",329,27605,27934,-51.7084092767928,-3.93679444106153,0.0138524620379186,568712.34959745,99.3049615055603,0,0,14.4529260621155,0,0,4.39280424106742,0,24.9184572148943,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,138.455001831055,4.84971761703491,6.5,237.386437325547,88.3470212867976,114.827963495249,0,0.695038494439692,NA,NA,NA,NA
"234538",345,27610,27955,-52.293994851376,-3.53138903118731,0.952487808180312,3175919.114137,36.5950733264011,0,0,1.59451627426482,7.40855543182499,5.74041527022828,0.486390379843464,0,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,105.349998474121,1.2440299987793,4.5,314.962132843766,33.2996768450191,87.5953346125781,27.6363218053738,14.3246441249238,38.6388898849009,10.3732654451576,0.0681272186166589,NA
"240372",345,27587,27932,-51.7534543405053,-3.9818394716129,0.0916097659258043,912584.933075405,95.6586826347305,0,0,7.40760772935734,10.3402241974223,0,0.230779713170777,0,24.4570985754031,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,179.339996337891,2.04149955511093,6.5,237.244271909637,93.1074054533055,108.214718074944,0,4.23082406615341,0.110493299116054,NA,NA,NA
"239884",489,27445,27934,-51.7984993654185,-4.02688452346785,0.0398262619192821,882125.836896913,98.0063824446915,0,6.37563782321438,0.362516544791089,9.43464487243139,0,0.522351629558518,0,24.6819340860206,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,142.495002746582,2.43969595432281,6.5,237.31142845369,98.1006847587112,101.661897623524,0,1.99361755530854,NA,NA,NA,NA
"236957",786,27147,27933,-52.0687696161368,-4.25210974302283,0.00995513962095773,194420.268350734,99.500998003992,0,0,37.3108273837196,6.48397534231898,0,0.678376135582561,0,25.088115140425,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,210.134994506836,2.15730655193329,7.5,239.643844422924,113.578460857664,65.2725762282701,0,0.406330196749358,0.0926717992586256,NA,NA,NA
"233566",946,26988,27934,-52.3617391453691,-3.43829954475858,0.905464520061673,3777308.07079137,65.2694610778443,0.0402151807850833,0,0.0351761723906602,0,0,2.16796787033706,0,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,136.229995727539,3.50751399993896,1.5,327.536126200856,22.2800740972238,77.1683274673529,33.239893263508,34.7305389221557,NA,NA,NA,NA
"241839",946,26989,27935,-51.618319167624,-3.71156920011359,0.232922721679986,2820673.86760348,87.7944709383628,0,0,3.3091768604199,2.02717017186105,0,2.53628850123543,0,0.202606928059757,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,143.435005187988,6.21206665039062,5.5,250.010163937504,65.3023865541441,132.08753068194,2.51595584645898,12.1840152031267,0.0215138585105239,NA,NA,NA
"236480",2120,25835,27955,-52.1138146616603,-3.80165929353611,0.729479543269786,5703881.54264877,63.860303345405,0,0,1.10296166648746,4.17661150492056,0,1.46358688541166,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,154.289993286133,3.62161588668823,6.5,279.776925094336,63.6234090146827,86.5177589446902,11.4671975292766,36.139696654595,NA,NA,NA,NA
